267571	5029,8427,1147,1023,4699,5087,9629,6067,5914,1369,7628,6449
496949	3760,8397,5385,3924,6391,8383,4179,9755,2711,7692,9844,9230
628022	9755
726328	6796,4923,8250,8082,2099,8383,4179,5349,7515,6074,9397,6038,9408,9230
169273	9840,7210,5087,3388,3135,6067,7116,5896,2104
398656	2929,6557,5186,5896,7210,5278,3651,6611,8609,5793,2400,9663,2008,4784,8006,3419
398657	4770,5896
639883	9263,6874,2521,3924,9755,4491,9844,1573,5686,3051
628036	3760,2443,1427,1303,1638,9230,6391,3874,9498,4770,9594,2099,9424
628047	4009,8864,6067,5628,6391,7929,5557,5934,8931,7830,7119,5739,8618,3198
365905	1879,7336,5319,1725,3924,9364,6391,2223,1694,3135,1569,9629,6067,1651,5739,1369
726357	4093,3760,6264,7631,2521,7628,6391,9520,2862,7929,5557,6067,6615,7405,7014,8618,6449
202070	1369,8080,2931
202071	6796,4748,2708,2080,6391,9520,4179,8397,6067,9408,2099,6003
333147	9916
224826	7336,2711,9604,3924,3796,3829,4572,6067,8397,6391,1938,9230
759135	1858,5303,6067,5896,4528
103782	5029,6796,6391,3201,9230,3121,9388,8397,7515,2711,4113,4770,7131,8489,5496,2099,6251,6449
693608	7219,6887,5580,9916,7210,2491,1725,4187,6811,7539,5896,9753,8327,3050,8344
300393	5380,7336,6391,1147,3924,4752,8397,5557,3516,3208,2711,7515,2298,4034,4770,7380,4841
431467	4153,4572,2711,9604,2938,3587,6811,9230,6391,5278,1734,7929,2491,7515,6067,9743,8790,7537,3896,4069,6449
234886	9397,4748,8250,3587,6662,6391,2925,7515,6038,8931,4770,9743,2015,9143,9408
836503	9397,2443,3205,3796,8250,9230,6796,6391,8383,4179,9498,2069,7515,4770,2099
421442	7336,8080,5896,3924,4696,4699,5087,3151,1720,3015,6611,5794,5793,6067,4208,2518
923023	8313
923025	8427,8257,8609,7250,1161,4528,2491,2080,6391,5278,5557,8357,9791,6067,8811,6925,2014,4601,3896,2361,6003
759186	9573,7763
923030	9573,2202,5594,3832,7210,8773,5794,1027,7728,5474,6067,1442,5896,8313,9840
464280	3760,7336,2711,3924,2938,8397,7062,9755,9844,1651,9230
415983	6796,5380,4301,1811,7382,9230,2925,1894,9755,7456,5074,4770,9844,7791,9594,2824,9408,2099,8618,8415,6449
486981	7336,1651,3924,9408,6391,2223,5349,9674,9629,9665,3135,3198,4029
660899	2860,2443,4182,6346,1303,3030,6391,2925,9397,1197,4142,9498,7515,8397,1507,4770,3896,5380,4953,8642,2807
103847	7336,2211,4528,7923,3924,4942,9769,2080,6812,5085,6709,5793,5896,1651,2303,2804,9297
333224	9548
628142	1788,6391,7092,8177,4699,2080,3796,4325,2854,3627,5521,4572,6067,8581,4108,9230,8344
394141	7336,6014,3924,6662,4819,4179,9755,5793,5896,2008,9627
759220	9397,4748,4770,8250,9449,1808,6391,9443,4007,7515,1520,5896,5656,1509
234933	6582,6391,2125,2711,1271,3796,3030,5278,4708,9471,2798,6337,6067,9844,9143,7537,7929,9230,1662,9755,6449
137460	2929,7391,7923,5148,2069,2491,9471,1569,6067,6088,7920,6361,3651,8344
693693	5029,3796,5186,9230,4699,8229,6391,6812,5085,3208,1569,5786,6067,8397,2361,6449
464318	6582,8374,8397,6118,8764,9520,2080,6391,3030,7405,6067,3339,4202,6692,2530,3896,7628,2361
955847	9397,7336,7628,3796,3924,2099,6391,9388,8397,5653,6709,7515,8779,1507,4770,5652,2077,8261
103881	5116,1507
234955	1788,4942,1719,5303,6144,1734,8673,9743
628177	4748,6792,8250,8082,6675,5793,4770,2015,9594,2099,6449
988630	2862,6118,9513,2223,5557,6067,5793,5896,4202,9631,7663,6449,1369
104697	2711,4668,3924,1271,6391,7062,3015,9755,9844,8790,2008,9230
792029	5085,4528
562655	6796,3135,7803,7631,8177,5794,1845,9674,6197,5793,7116,5896,4480,2008
759266	2443,6391,4770,1303,9230,3796,3030,4179,9498,7515,2980,6615,2099
136682	1242,4699,5085,1569,6067,8344
955884	6796,4748,6391,8383,4179,7515,4770,2014,9408,9230
595440	5656
955890	9263,5211,6088,4454,9143,7014,7455,5278,6067,5960,6449,8513,6611,5896,4447,7628,3051,1027,2491,6391,5085,5934
545817	6796,2308,2298,3121,9443,7929,7434,6067,7620,5073,2099,7408
497149	1616,2113,1369,6067,4528
431614	7336,3924,4528,4290,9780,6067,7539,5896,5793,2669
431616	7336,2211,8427,6550,7923,3924,6540,8949,7628,2741,5794,5793,6067,6088,3087,5896,2008
529928	9617,8609,3924,6984,7918,9631,4784,8344,5071,4699,3511,5558,6067,5684,4528,9084,7929,5997,5896,3266,8122,7566,7336,6540,6391,3151,5794
235022	1807,5319,2474,7619,8082,5076,6391,1734,7515,6067,2015,9143,3896,2361
398866	9397,7336,4748,5557,3924,1303,6662,2099,6391,2925,4179,1197,9498,7515,5730,4770,8489,9230
628245	5380,2331,6067,7455,2125,1161,4443,4009,6811,2080,6391,9374,6337,5212,8931,9143,5073,8357,3896,4447,6449
399620	1348,3924,4182,9674,9594,2099,2807,4748,7631,9408,5380,7803,6984,9520,3135,5557,8357,6796,7336,3428,5596,2490,6391,5794
628250	1161,4026,9755,9143,9604,7456,2526,2521,3458,3576,5278,2223,5871,5029,6582,7923,8633,6447,7829,9648,3133,6449,9397,2125,6391,4290,6337,6067,1662
890399	1788,4019,7092,3713,8177,3683,6391,5087,1613,2223,1287,9629,9048,6067,7014,6811,2104
169505	3281
366116	4923,1027,9151,6067,3924,7210,5454,5371,8682,6038,8916,7116,2104
398885	2711,8251,2938,9230,6391,3030,3516,8077,9840,6067,4770,5211,1651,2099
661031	4528,6801,9850,7119,7537,1574
169536	6550,4528,6391,5557,7829,2741,2069,6611,6067,7119
267841	5029,4770,5378,9449,7210,8229,2069,7515,3853,5896,1888,2099,8250
235075	2711,6615,3924,4572,9751,1147,5652,7515,6067,7536,8917,5021,8397,2766,4770,1888,9230,7336,6391,5871,7527,8489
650849	6984,2014,8177,9143,6391,8383,4179,5557,2711,3535,8811,1592,8790,5073,2463,9769,9230,9755,6449
988748	5029,8250,4942,2990,8229,3796,7728,5896,4770,5793,5686,2099
300621	6442,6533
955987	6796,7336,2711,6779,3924,8427,9230,8386,6391,5521,6038,4770,2099,9979
955988	9397,1225,2711,1303,9230,6391,3030,4179,9498,7515,1888,7180,2099
955995	9755,2711,5076,6067,9478
955996	3926,9565
759395	7405
366181	9263,8427,5278,1200,8447,6144,8344,1632,4699,2562,5454,2223,1569,6067,1520,6449,9629,5896,3173,3051,7149,2491,5997,5793,3097,8811,1369
693862	1287,3924,4528,1719,6391,2211,1569,5557,5794,6067,5896,5321,1767,6035
530029	7336,4572,8397,9449,3924,3509,9230,6391,3030,5786,2711,5882,7515,6038,4034,4770,2015,3896
366197	6796,2658,4770,3924,2853,6391,9388,7929,7515,5901,6615,7119,2099
956024	3509,2786,3683,5087,8742,5085,2491,6067,6088,8344
202362	9535,7818,9674,4923,4748,1427,4699,4124,9408,7924,9371,3135,5997,4443,9648,8127,7902,5998,8692,6796,3428,5085,5794,3097,1474,8971
824959	7336,2211,4157,3924,4942,4528,1955,5793,7116,5896,1651,6035,7923
530049	2711,3924,6811,7619,5278,6067,5801,9064,7929,6639,6887,9629,5730,7663,9230,9170,4874,1287,4668,1023,8359,1708,6391,2491
104066	9397,6582,2769,6003,4419,4009,6796,6391,9520,4179,7929,4981,8823,9960,8931,4248,7405,6251,2361
661124	8427,1161,6447,9230,3030,6391,5087,9755,8359,3151,6337,8177,6067,8721,3896
267912	7259
104079	6086
824976	9263,9095,9743,4185,2530,3796,1586,5786,6067,9170,2500,4325,1137,9048,4771,7663,8972,8357,3051,4170,6779,2491,2080,5278,5871,2020,9922
366225	5029,2211,7210,8229,2629,5997,3151,7918,7539,6067,5896,5321,5793,2008
595605	5029,4108,5896
464553	8357
693931	9263,1023,3924,4696,2223,5811,3051
719418	6582,2211,3590,6550,9297,4528,5442,5085,1662,6611,5794,5793,5896,5071,8618,6449
295880	7336,5385,3924,6391,3030,4179,9755,9960,9844,6538,7149
267972	7336,4572,3121,3924,9230,8397,5786,3627,7515,2711,4034,4770,3896
136902	3924,6540,1429,5349,5085,1613,2766,5794,5793,5896,9408,6449
333513	2051,7336,2711,4683,1023,5441,6391,1195,1200,9629,6067,3924,1651,5739,9364,1161
104738	6812,1147,5871,5168,1725,4185,6429,3435,9840,2828,6067,5896,7537,9627,6449
267990	4153,2711,1147,8177,9230,6391,5557,4324,3208,4570,4478,7515,6067,8489,9769,3896,4069,6449
962169	5380,7336,6812,5896,3924,9617,6503,4528,1719,5794,5085,2741,5934,5793,6088,1651
923354	6424,9617,8257,7923,6582,6811,5278,5085,7093,8817,2491,6611,7339,6088,6943,5962,8357,6361,2361,1147
923355	7336,3201,9769,3924,2592,9617,2303,5896,1569,5793,6088,5321,1651,8513
431837	4153,3796,6067,8177,9230,6511,6391,6812,8397,2711,9648,4770,2099,4841
726751	7380
241275	8313
726756	3923,2711,4770,8177,9230,9095,8397,2776,4572,4480,8917,6615,2099,9979,7527
726758	6582,8257,6984,1147,4942,5087,6391,8633,1694,7929,1446,5557,6067,9806,7014,2361,6449
464618	9297,5175,8764,9445,1238,7929,4026,6447,6067,1477,6321,7902,5801,2361
399083	3148,1734
202477	9471,1023,5038,1619,6391,5285,2223,5743,8764,9004,6067,7830,5739,6812,6449
956143	6582,6264,9381,3924,9447,6391,5557,5085,3151,6067
300784	9397,2443,4748,1303,1638,9230,6391,2925,5557,2453,4142,9498,7515,5212,4770,2062,3208,2099
497394	7336,3924,8427,6391,8633,5085,2741,9629,6067,2689,8811,9143,7014
399091	1513
399094	9573,7210
333566	6067,5998,1734
503424	6796,2443,7924,4923,3881,7149,2308,3500,8642,5557,7818,9674,4208,5793,9648,4770,3135,6868,2099,3097
366342	6067
136972	1789,1271,2080,6391,7929,6169,8764,7434,8811,7405,7628,2361,9170
857871	9263,2658,3924,5557,5665,4029,5319,4699,3511,5278,2223,7149,5997,3509,7210,6611,5896,3051,7336,2211,5594,1023,2491,7062,8949,6337,6067,3151,2008
759568	9700,4668
300818	2694,7119,6067
988948	6139,8177,5794,4721,2741,6067,7539,5896,5793,6338,6449
988951	6272,3038,1725,2223,6067,5793,4764,5896,7405,2341,8006,6449
300824	8427,6391,3924,9230,4741,3121,8077,1202,2711,8397,4770,5496,2099
562969	6067,3121,9604,3924,9230,9095,6391,3208,2711,7408,6615,1888,8790,3896
464672	1789,2711,9604,3034,9471,8397,8359,6067,1161,1651,9230,2361,6449
377819	4528,5442,1719,9629,5085,6611,2193,5793,6067,7918,5739,6449
268076	7336,6272,8225,3924,4942,9447,2147,6812,1955,5793,5896,2008,1651
104237	4572,6812,8177,9230,8229,3796,2775,3208,5521,7515,2711,5793,5896,7831,2099,6449
552584	8639,8067,5997,6067,7690,5896,5073
399156	3760,7336,3121,3566,5739,6391,6812,8397,7515,6067,5027,1725,7405,5496,3896,4841
618121	8427,7923,3924,4942,4528,8633,2223,1955,5793,5896,7628,6449
890684	1027,2152,7119,5896
792382	7336,8397,9381,1023,4743,6391,3030,7062,3388,4572,6067,6615,3924,9769,8347
431936	1573,7092,7207,4447
366401	6811,4325,8742,6088,7119,4009,3554,2562,5278,2223,5786,6067,7537,8618,2786,3051,7254,7219,4019,4170,2491,1725,5085,1684,1669,9922
137026	5896,3924,6984,1890,1811,2228,7074,5786,2386,7923,8067,9840,4770,6792,9984,9397,7336,2211,2125,6038,5793,8760,2008,3968
235334	9397,2443,4301,3121,9382,1303,6391,1124,9733,8397,4142,8462,7515,2742,1507,4770,8489,3208,9755
235336	7336,2711,7619,3924,9230,9095,6391,9755,6067,9960,9844,6251,3896
235338	7529,3924,9095,4185,5521,2828,4764,2099,1739,1984,2741,9975,2402,3087,1651,5380,5148,5739,9170,9397,6272,3683,6429,2008,2694,3968
464716	7515,5186,1023,9443,6391,5285,2223,3208,5960,5997,5743,1520,6067,1725,7830,1651,5739,2361,6449
759636	6139,6792,8250,4770,4699,6018,7434,7515,2658,5793,5896,7119,2099,6164,6449
431963	5029,2211,8229,2303,2223,6709,3151,6067,5793,5896,9984,1651,2361,6449
104289	6796,7803,7631,2708,8082,3587,1124,6391,3221,3135,1569,5557,3097,9408,6164,6449
300899	2787,5594,4942,7210,8633,1446,7515,5793,7116,5896,2069
694116	4572,2711,6965,1253,5871,2080,6391,4290,3627,6447,5557,6067,9648,7537,9230,8618,6449
973116	7336,7803,8397,1147,3924,3250,1271,6391,6812,9755,2711,9629,6337,6321,9844
694122	2658,8250,9535,4182,9674,5474,7116,9751,7119,5896,2099,2807,3419,4923,4748,4124,5380,1158,9371,3135,4770,8127,7780,6796,6792,4179,1845,5793,3097
352036	7336,8397,4770,3924,5038,4743,5285,6391,9443,4590,3208,9230,7515,6067,8917,8347,4471,8250,2099,5730
923505	1788,4528,2847,7525,3151,8479,7037,5511,2252
464755	7336,4019,1147,9840,6582,4699,8304,5793,6067,5896,3924,9984,1662,2601
333686	7336,1287,4528,1147,3924,4942,6812,8633,1613,3208,2002,5794,5793,6067,5896,2211
661367	7336,8397,3924,2711,6391,1734,2658,9755,6038,9960,9844,7382,6251,9230,6538
890748	6796,7631,3097
268157	7336,4069,3924,2711,9230,6391,4570,6337,6067,2015,9143,2099,7257
759682	9397,9617,3810,1651,9297,5380,5442,9471,3151,3208,9629,5794,5793,5896,9631,5960,5684,4784,5786,6449
312299	6325
923530	6540,9447,9471,1734,5085,3015,6067,5793,5896,6449
857995	9397,6796,8864,8397,6003,8082,3030,6391,8383,4179,2925,5557,9520,5139,7405,9143,7628,2361
956307	4923,7924,2711,9071,1734,9709,6038,6144,1890,6036
235413	9397,2526,1023,8177,2980,6067,9648,7405,2361,3428
366490	1226,9478,8177,4368,2453,5474,6538,2202,3025,6804,8397,8359,8248,4770,5652,6449,9397,2212,4528,4572,2008,3968
497563	2804,6035
825244	5223,5297,3796,8077,7434,3093,5474,5793,5896,9769,2099
913477	4045,1569,8209,7515,2069,3151,8177,5908
248979	9573,5652,8357
202665	9397,6391,8383,4179,1720,1734,6038,8931,1868,9408,2099
628651	1226,3924,6582,4182,2925,9674,3535,9143,2099,2807,7456,6787,4699,7631,6067,9408,5380,6796,9371,1152,5321,8357,9397,7336,1651,7149,5596,6391
923564	1788,9617,3590,8177,6811,6088,8344,1777,2526,6550,4942,4699,3511,2223,5786,6067,7539,5684,7923,9445,3151,7092,2211,4528,5303,6611,5085,8949,7895
235438	7336,2980,7923,3924,3796,2775,4572,5793,5896
137137	1147,9471,7830,6874,8344,6067,1651,1528,2361,6582,8374,3871,5997,5896,3050,6449,1287,1725,8817,5793,3190,7405,3198
366515	6337,1147,9445,9471,4324,6067,3896,2080,6449
265057	9263,4923,3683,9674,2747,1573,5801
345078	3135,9769,6649,8177,2303,5087,5085,9674,1569,6067,6092,5739
792521	3713,3030,4368,5216,4572,5213,6144,6164,8344,4748,1772,1195,2223,4708,8773,8229,2854,9648,4770,4153,4170,1020,6018,5188,5087,4179,2069,5871,2020,9922
432074	1788,3920,6812,3924,4942,1890,3511,6838,5739,4528,6611,3330,6061,7895,7724,3968,3051
383309	4699,3796,1734,6429,9381
464849	7336,3924,1202,9629,6067,1662,4034,9143,5739,4841
202711	3509,2658,7149,8177,6391,7382,9755,2711,9844,2015,9230
792538	3796,3924,8082,9230,2077,4752,6391,8397,2240,7515,2711,4770,2015,2099,8250
595933	2658,3924,7092,9381,2303,3796,7515,6067,9449,8229,8397,2854,3151,9648,4770,6951,6092,9230,5558,7336,6391,3030
661473	7336,5303,5186,3924,3663,4696,6391,9674,9048,6524,2245,9170,2099,8692
169960	9397,8250,8082,8383,5349,7054,6675,7515,5656,7119,8357
399340	1573,9408,7724,6067
137202	4034,8811,6876,3339,9230,4550
595960	7219,8177,8357,9916
858105	7336,2211,2125,7923,3924,4528,3511,5809,5085,2223,2741,6611,6067,5896,2008,1651
464894	8427,6812,9471,5702,6197,5793,1845,5896,5686,7116
825349	2211,2601,4324,4528,4290,1613,2002,6067,5793,5896,3924,1147
628745	6796,2443,8374,1303,3388,7515,4770,4224,9594,6361,1651,2099
399371	9397,5029,2862,6391,6792,6804,3796,6812,5786,8397,7515,5871,4572,9769,9230,6449
110409	7434,7923,1772,2080,4528,3971,9791,6067,9143,5739,2361
759828	7270,4934,3471,4683,3250,1271,8177,2223,9078,9629,6067,9565,5896,7405,2521,6449,1528,1147,8629
501034	2658,6965,7149,8177,5896,4069,5702,7728,2069,5793,1853,2400,1938,2099,6449
497692	7336,5686,1023,3924,6272,6812,9629,2223,5594,3151,6067,5896,9769,5786,1369
628766	3760,2443,4731,3881,8666,1303,6391,1124,7062,3208,7515,2711,8917,6615,9844,9230,9755
754694	7405,7442
170024	7336,8225,9840,2990,9364,3796,4721,4572,2927,3208,9674,3093,5557,5794,5793,5896,3924,2807
661546	8673
530477	8957,4009,9230,8397,7515,6067,4770,4447,7988,5496,1651,2099,3339
333877	3760,1725,1161,3924,2228,6391,3435,6067,7408,6615,5073,3896,4841
434476	6582,3924,4528,4698,6144,1569,9629,5794,5793,5896,8229,7918
858169	3683,6611,5997,5085
137274	1788,8764
301122	2331,4301,8397,4009,6391,3874,9374,7515,1520,4770,4447,7382,9143,5212,9230,9755,6449
628803	2871,3924,7515,4770,1651,4853
628805	8639,4699,5371,5997,3151,6067,7690
366663	7336,1569,4528,1734,6447,6337,5793,6067,6092,2252,3199
956490	2211,7619,9840,4942,5168,5442,4528,6264,6611,5794,5793,5896,5811,6449
989263	6796,4731,3881,7149,2579,9230,1303,4179,4770,2824,2062,2099,2807
661586	7336,2658,4170,1161,3924,9230,6391,4179,1734,9755,6067,3535,9844,7382,9143,9408,9542
464983	9397,6796,4923,7923,4248,9230,5793,3796,5557,2658,5521,3151,6074,5757,4770,2187,9594,3173,2099,9371
792666	6796,4770,2938,7626,9230,1207,8397,8383,4179,8077,6675,7515,9048,6067,9751,2015,4554,1651,2099
956507	7336,9297,3924,9143,6391,3151,1242,6067,7037,7382,5684,7014,6092,1369
858207	1788,7336,2521,3924,8639,4528,3871,6391,8633,4290,5085,6067,7539,5739
530530	5594,2125,7923,3924,6391,4185,5085,6447,9791,5871,6067,6626,6739,1147
727145	7093
525330	6067,2629,2521,1161,3924,3796,8397,4572,2711,9960,3576,6615,1725,8721,6391
366709	6796,4009,6984,5557,8082,8383,6391,3874,4179,7515,6067,5212,1477,4770,5211,8489,2099,6449
235646	1227,1226,2969,5476,9143,1890,5074,4923,7617,7434,1446,3855,2747,2014,5801,1651,9542,1462,6424,7923,4157,6639,4443,5757,7628,7780,3051,9397,2211,9408,5594,4528,5442,3033,2257,2008
825471	7336,2658,3924,9230,2711,2069,9755,6337,9844,7382,9143,9542
202883	6067,1023,4942,1271,2080,6358,6337,5730,5211,7014,2361
825476	6796,3881,4770,1303,9230,3896,6391,2925,4179,7515,6868,5210,2099,4782
585409	3760,7336,2711,3924,4179,7062,9755,7408,6615,9844,2364,9230,9769
104586	4981
536258	1807,9297,3151,5871,2361,5594
596110	3509,4668,9095,3796,6067,4034,9230
661665	7336,4572,8397,5594,3924,5896,5652,6804,3796,4179,3208,7515,5793,4770,9960,7536,2099
465068	7658,9755
497837	8764,7119,9753,6801
956590	9263,3135,8257,7149,4248,7466,5442,5896,5794,4369,5085,3651,9674,5557,6197,5793,1720,1889,4784,8618,3051
366773	3796,5385,3587,6391,8397,8721,5557,2711,9960,6538,8811,2015,9143,6251,9230,7628,2361,6449
137400	9397,2443,9449,1303,9371,8397,5786,9498,4980,7515,9840,4770,8642
334011	8082
399548	9397,7336,4770,9449,3924,3509,2634,6804,3030,5793,6088,4108,5896,2099
202941	3903,7210,1955,5896,7119,6164
891072	9263,9617,3924,5278,9471,4187,1734,9674,9594,1890,5074,1775,4748,6432,5371,5786,6101,4124,7515,4494,8692,7257,4923,7924,3663,9371,3874,5557,9840,5757,5896,9743,6449,7254,9408,7149,5596,6074,5793,3097,2187,6067
268483	7895,8080,1023,4528
792784	7336,6812,1147,9840,1559,2080,2980,6447,6337,6067,5896,3924,1651,9769,2601
792786	4572,6067,1181,4528
465107	4668,4550
661730	7336,2526,8225,3924,1271,9170,2927,1651,6067,1023,4021,9769,8629
202979	1287,4528,6812,4290,1613,2741,6067,5321,4202,2361
366825	5029,5440,1020,3250,2080,6391,1569,6067,1531,6449,3896,7628,1161
497901	9151,6067,8916,1684,7537,2361,1574
989425	2658,6615,5474,7116,9594,5896,2099,8250,2938,4741,3796,5278,4007,7434,7515,7920,6801,4770,3500,2069,5794,5793
448894	3796,8251,5385,8177,9230,8347,6391,8397,2069,7515,2711,7996,4770,2099
312361	3924,6662,8397,4179,9755,1531,2386,2015,9594,2008,9230
858360	7336,3796,3924,5871,6391,7045,5786,6272,6067,5914,7119,1369
208596	7336,6965,9806,2223,7929,9629,6067,5793,5896,6626,1865
268539	2332,4942,5278,3920,4187,4324,1955,6035
792829	6139,3924,6391,6447,2711,9844,2008,9769,9230,6538
203007	1225,8250,8383,4179,9594,2099,2807,8864,4748,4419,3511,3121,5278,5901,8594,9408,6796,4528,9371,2925,1777,6675,6447,4770,4771,8415,9397,2211,4717,6792,8876,2579,5349,5793,1767
334080	7336,2341,3924,1023,6540,1619,5454,5085,6067,7830,7014
137473	8313
235780	5029,1725,1161,2228,4696,2080,6391,3719,4368,4572,7918,8917,6067,8721,9143,6449
366853	7336,2211,2658,7923,3924,4528,8633,1955,2069,6611,5793,5896
891144	1694,5319,9806,3471,3713,1616,2099,6391,5557,8742,5085,6036,9629,6067,6869,8424,7405,3924,5739,7119,6449
923915	5029,4009,4447,7455,6067,1023,3250,6391,7929,2298,9960,8931,1725,7405,9143,5212,6449,8917
792845	5029,4528,4699,8229,1719,4721,4290,1569,5557,6067,5793,5896,2008
727313	1788,8427,2658,4618,8447,6088,6943,7014,4947,1446,2980,2223,1569,6067,2260,9151,7920,8633,6449,9397,2211,4528,2080,6391,4290,3208,2069,8916,2257,2694
891154	3121,7149,6662,9230,6391,2292,9471,9755,4748,9960,4770,9844,9594,9408,2099,6449
334102	4315,1023,1619,8397,9443,4590,5960,7515,5794,1520,6067,4471,1651,6449
661787	9397,2526,5594,5871,2491,3796,2711,6067,6088,7116
694556	8949,9611
629021	8427,7803,6792,9916,5168,5794,2223,1720,3135,1569,6197,5793,3097,5896,6449
497950	1725,7336,6557,3924,6391,9755,1181,2711,8789,3709,3535,6067,1522,9844,7014,9230,5074
858402	9263,8629,8177,6984,1161,1147,4947,2526,6067,1651,6582,1271,5896,7662,1027,5594,3683,8896,2080,6391,3030,2491,6337,1662
137509	2778,7728,9769,2341,7149,8177,2766,1845,5476,5793,3853,5896,2008,5686,6361
465193	1938,5116
366891	7336,3121,5896,3924,3796,2775,1808,4572,5793,4770,1651,2099
137516	5946,9397,4731,2125,2443,3250,6391,1303,9498,5557,6337,6067,8666,9143,7014,3881,4582
465198	2778,7336,2211,9769,3924,6540,6812,5454,5085,1569,5557,5793,5896,2008,1651
629039	5029,8397,3796,4179,9755,2711,9844,1651,9230,7673,6538
956722	4923,6074
956725	7336,8397,9604,3924,6391,3030,8077,2711,5557,2108,8597,8489,8779,9230
170299	3713,6811,4369,8742,6088,2786,3471,8949,2562,5278,2223,5786,6067,3924,8357,4091,3135,6887,9629,9048,6361,7667,3051,3509,7270,7149,1023,2491,9806,5085,1242,1478
268604	8949,7776,3683,5087,4699,5997,7990,3173,7667,8692
268610	7336,2658,3924,3509,9445,6391,3030,9755,4708,2711,9629,6337,6067,9143,8790,8489,9230,9844
301380	8250,7054,6675,7515,4770,2015,3419
432453	5896,2925,7119,2099,8250,1858,3796,5278,8916,6449,9449,3587,9840,4770,6951,5594,9397,1027,7149,7210,3030,9573,5793
334155	1684
104781	9175,4991,5303,7037
235855	9263,3924,5087,9236,8344,4045,2526,7092,4699,2562,5786,6067,2689,2260,7803,7391,6584,6887,5997,9048,3173,7537,3051,1023,2491,1725,2086,7062,5085,3683,9922
967736	2211,8177,1023,4528
399705	9151,2020,7539,8618,4528
629085	7336,4572,3796,3463,5385,3924,6391,7062,5557,2711,9230
170342	6582,1287,1147,8229,6449,2223,3015,1569,3208,5793,6067,5896,8067,1520,7663,4029,2361,8344
530791	7336,8397,1161,3924,8427,1271,3796,4572,6067,8917,8811,6876,9230,2669
891241	5029,6391,8250,4069,9388,4007,2069,7515,2711,4770,9230
858475	1147,8177,9388,2925,9674,4572,9594,3656,2099,2807,6343,5371,3516,4007,7515,1507,1651,4841,6583,8779,2938,7299,4113,4770,6449,6796,7380,7536,5496,8896,5423,5793,3198
634600	2601,3683,9806,6391,5557,1734,9629,1930,1865,6067,5211,9143,7014,5739
137587	7336,2711,5385,3924,6511,9445,6391,4179,9755,9844,1894,9230
661876	7336,4528,7923,3924,8427,1271,6391,7929,6067,5073,2804
427940	7336,2211,6272,3924,4942,9769,4528,6812,5786,7929,6611,9840,3208,2804
498044	4528,1161,6447,3896,4942,5739,3004,6337,8177,6067,9018,3221,6449
268683	5116,7561
956824	2062
956823	9397,7391,9471,2453,6067,3133,3521
301465	6675
891292	4874,2711,7619,5871,9095,2080,6391,3435,1181,2108,6067,6615,8489,9230
235935	5029,4572,3796,2069,9230,6391,3030,5786,8397,4980,7515,4770,2015,2099
268706	4021
203178	3509,6272,4743,8742,5085,8949,6067,8347
301486	4819,6088,5896,1734
694711	3760,7336,2658,5385,3924,6391,4179,1734,8790,9755,9844,7382,9143,9230
170426	2658,3924,1023,1271,7014,6391,5087,1734,5085,6067,1865,9175,1767
367035	6796,3135,7631,1146,5278,5794,3874,5557,5085,3651,9674,1569,1694,6197,5793,4984,7918,2245,3173,8618,8609
170428	4923,8660,7631,3874,3135,1569,5794,5793,3097,9408,8404
825795	7336,3924,5038,4901,5794,9840,6709,6067,2689,5896,5914,5594
203204	5896,3924,6812,9751,2099,1632,5378,7515,1507,7536,4770,6092,5652,7336,3205,1651,6792,5594,6038,5793,2008,3968
793029	7336,2341,1147,3924,6076,1719,4528,8077,5521,4572,5794,5793,5896,6804
367048	9397,7336,2980,3463,9125,3924,4997,3250,6391,5557,5987,5521,4572,2711,6067,6321,8489,9230
268745	9397,7336,4784,2341,5896,3924,5442,8073,6391,5278,4290,2766,3151,6067,6088,8736,9631,7529,5380,1227,8344
956879	6792,6321,3924,9443,5285,3208,7515,5793,7116,9751,5896,2099,6449
809379	5029,8397,5385,1303,3796,4179,9361,9755,5793,6533,7658,1651,9230
170453	9397,6796,4748,8250,9371,9230,6391,8383,4179,6675,6038,4770,5656,2099
367064	4528,7923,1023,3587,4699,1271,6391,8633,4290,6067,5139,7014,7662,3981,6449
694749	5029,2211,2125,6067,4528,6391,4947,2521,2741,6611,6337,9565,9143,7014,9408,7537,7520,6449
474909	3611,8397,3924,7336,1780,3796,1303,9755,7515,1804,4770,9844,8721,9230,8472
924133	1725,5385,3924,1271,6391,2483,9755,2711,9844,8489,6092,9230
629232	4572,3796,9151,8618,1719,2080,6391,2854,8397,7929,7515,2658,4770,7119,7536,9230,2303,7619,6449
596466	7336,4572,2526,3924,5297,3796,2766,8397,7515,6067,2980,6615,1651,3896,9769,4582
727539	7336,3924,3683,1271,2080,6391,7014,7628,6067,2824,9143,7663,2530
956918	6796,7336,8374,4923,3924,8642,9535,5794,8383,2099,9674,3135,5793,3097,5896,5380,9627,7780
694776	5186,3924,4528,4699,6391,5557,2223,5085,1569,9629,6067,7692,6449,6164,1369
858617	4153,9471,1651,3034,4069,6391,3030,4572,7929,5557,6067,1442,8790,7014,6449,9170
104959	7336,5319,6391,3924,1023,9448,2990,9449,8397,5557,9084,3208,4572,6067,1427,3896
301576	9397,6796,4748,6391,3030,8397,2824,7515,7408,4770,7791,9594,5380,9230,3419
498186	1147,1023,8764,4185,6358,8672,9004,6067,3924,2530,1651,6449
